#Melincourt	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Melincourt	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
#Melincourt	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#Melincourt	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
#Melincourt	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
#Rhododaphne	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Rhododaphne	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
#NightmareAbbey	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Rhododaphne	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
#ChildeHaroldsPil	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Rhododaphne	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
Literary Pocket Book	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#Rhododaphne	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#Self_Control	Other-authored	main	1819-01-10-MaryWebb.xml	#Discipline	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	Inferno	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#Sketches_of_America	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#Melincourt	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#Rhododaphne	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#NightmareAbbey	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#ChildeHaroldsPil	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	Literary Pocket Book	main
#Discipline	Other-authored	main	1819-01-10-MaryWebb.xml	#Self_Control	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Women	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	Undine	main
book of Ruth	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Women	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	Undine	main
the Spectator	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Women	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Clarke's Travels in Sweden, Norway & so forth	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Women	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Marmion	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Women	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	Undine	main
"Tom Crib's Memorial"	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Women	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	Undine	main
the Twopenny post bag	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Women	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	Undine	main
the Fudge's	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Women	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Human Life	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Women	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Women	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Women	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Women	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Women	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Women	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Women	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Women	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Women	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Women	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Women	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Women	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Women	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Women	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	Undine	main
#Glenarvon_fict	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Women	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Corinne	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Women	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	Undine	main
Memoirs	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
Undine	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
Undine	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
Undine	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
Undine	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
Undine	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Women	main
Undine	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
Undine	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
Undine	Other-authored	main	1819-04-08_Elford.xml	new Volume of Horace Walpole's letters	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	book of Ruth	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	the Spectator	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Clarke's Travels in Sweden, Norway & so forth	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Marmion	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	"Tom Crib's Memorial"	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	the Twopenny post bag	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	the Fudge's	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Human Life	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Women	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	#Glenarvon_fict	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Corinne	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Memoirs	main
new Volume of Horace Walpole's letters	Other-authored	main	1819-04-08_Elford.xml	Undine	main
#BoR	Other-authored	main	1819-10-18-Elford.xml	#CoA	main
#BoR	Other-authored	main	1819-10-18-Elford.xml	#Blackwoods	main
#BoR	Other-authored	main	1819-10-18-Elford.xml	#QuarterlyRev_per	main
#BoR	Other-authored	main	1819-10-18-Elford.xml	the Poetical Remains of Dr. Leyden	main
#BoR	Other-authored	main	1819-10-18-Elford.xml	#Queens_Wake	main
#CoA	Other-authored	main	1819-10-18-Elford.xml	#BoR	main
#CoA	Other-authored	main	1819-10-18-Elford.xml	#Blackwoods	main
#CoA	Other-authored	main	1819-10-18-Elford.xml	#QuarterlyRev_per	main
#CoA	Other-authored	main	1819-10-18-Elford.xml	the Poetical Remains of Dr. Leyden	main
#CoA	Other-authored	main	1819-10-18-Elford.xml	#Queens_Wake	main
#Blackwoods	Other-authored	main	1819-10-18-Elford.xml	#BoR	main
#Blackwoods	Other-authored	main	1819-10-18-Elford.xml	#CoA	main
#Blackwoods	Other-authored	main	1819-10-18-Elford.xml	#QuarterlyRev_per	main
#Blackwoods	Other-authored	main	1819-10-18-Elford.xml	the Poetical Remains of Dr. Leyden	main
#Blackwoods	Other-authored	main	1819-10-18-Elford.xml	#Queens_Wake	main
#QuarterlyRev_per	Other-authored	main	1819-10-18-Elford.xml	#BoR	main
#QuarterlyRev_per	Other-authored	main	1819-10-18-Elford.xml	#CoA	main
#QuarterlyRev_per	Other-authored	main	1819-10-18-Elford.xml	#Blackwoods	main
#QuarterlyRev_per	Other-authored	main	1819-10-18-Elford.xml	the Poetical Remains of Dr. Leyden	main
#QuarterlyRev_per	Other-authored	main	1819-10-18-Elford.xml	#Queens_Wake	main
the Poetical Remains of Dr. Leyden	Other-authored	main	1819-10-18-Elford.xml	#BoR	main
the Poetical Remains of Dr. Leyden	Other-authored	main	1819-10-18-Elford.xml	#CoA	main
the Poetical Remains of Dr. Leyden	Other-authored	main	1819-10-18-Elford.xml	#Blackwoods	main
the Poetical Remains of Dr. Leyden	Other-authored	main	1819-10-18-Elford.xml	#QuarterlyRev_per	main
the Poetical Remains of Dr. Leyden	Other-authored	main	1819-10-18-Elford.xml	#Queens_Wake	main
#Queens_Wake	Other-authored	main	1819-10-18-Elford.xml	#BoR	main
#Queens_Wake	Other-authored	main	1819-10-18-Elford.xml	#CoA	main
#Queens_Wake	Other-authored	main	1819-10-18-Elford.xml	#Blackwoods	main
#Queens_Wake	Other-authored	main	1819-10-18-Elford.xml	#QuarterlyRev_per	main
#Queens_Wake	Other-authored	main	1819-10-18-Elford.xml	the Poetical Remains of Dr. Leyden	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	Petrarque	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	#Country_Neighbours	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	The Captivity of Captain John Knox inonthe Island of Ceylon	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	Robinson Crusoe	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	#Sad_Shepherd	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	#Faithful_Shepherdess	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	#Robin_Hood	main
#Ivanhoe	Other-authored	main	1820-01-30-Elford.xml	#Gammer_Gurtons_Needle	main
