Poems_2nd_ed_MRM	Match	literary		"Introduction" to Dramatic Works [1854]	LondonMag	Match	per_19thc	1820 to 1829
Poems_2nd_ed_MRM	Match	literary		"Introduction" to Dramatic Works [1854]	Essays_of_Elia_nonfict	Match	literary	No Match
Poems_2nd_ed_MRM	Match	literary		"Introduction" to Dramatic Works [1854]	Confessions_OpiumEater_nonfict	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 1823 August 21	Julian_MRMplay	Match	literary	1823
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 1823 August 21	CharlesI_MRMplay	Match	literary	1834
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, June 29, 1825.	CharlesI_MRMplay	Match	literary	1834
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, June 29, 1825.	Hypocrite	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, June 29, 1825.	Stage	Match	per_19thc	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, June 29, 1825.	Blackwoods	Match	per_19thc	
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, June 29, 1825.	Observer	Match	per_19thc	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	Letters_to_Heber	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	Waverley	Match	literary	1814
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	Valerius_novel	Match	literary	1821
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	The_Two_Foscari	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	Orestes_play	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	King_John_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 23 November 1821.	Philoctetes_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd, June 21, 1821	LondonMag	Match	per_19thc	1820 to 1829
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd, June 21, 1821	Moore_ViewItaly	Match	literary	1781
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd, June 21, 1821	OurVillage_story	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd, June 21, 1821	Claudias_Dr	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 1 July 1821.	HistEngland_Hume	Match	literary	1754-61
Foscari_MRMplay	Match	literary	1826	Letter to Sir William Elford, 1 July 1821.	Fiesco_MRMplay	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 1821 [July 31]	Critic_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to Thomas Noon Talfourd, October 22, 1821	Wallace_play	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	The_Two_Foscari	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Manfred	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Marino_Faliero	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	QuarterlyRev_per	Match	per_19thc	
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Don_Juan_poem	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Orestes_play	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Epilogue_Orestes_TNT	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Aeschylus_Potter	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Choephorae_Aes_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Agamemnon_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	Two_N_Kinsmen	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, 28 October 1821	PromBound_Aesch	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 31 October 1821.	Manfred	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 31 October 1821.	Marino_Faliero	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 31 October 1821.	Orestes_play	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 31 October 1821.	Aeschylus_Potter	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 31 October 1821.	Prom_Chained	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd1821 November 12-13	Th_d_Gr	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd1821 November 12-13	Oedipus_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd1821 November 12-13	Philoctetes_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd1821 November 12-13	Enc_Metr	Match	ref_19thc	No Match
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd[1822 May 19]	Julian_MRMplay	Match	literary	1823
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd[1822 May 19]	Museum_per	Match	per_19thc	first issue: 27 April 1822
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd[1822 May 19]	DramaticScenes	Match	literary	1827
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd[1822 May 19]	Vespers_of_Palermo	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, [1822 July 23]	Julian_MRMplay	Match	literary	1823
Foscari_MRMplay	Match	literary	1826	Letter to T.N. Talfourd, [1822 July 23]	HalidonHill	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd1822 August 13	Museum_per	Match	per_19thc	first issue: 27 April 1822
Foscari_MRMplay	Match	literary	1826	Letter to T. N. Talfourd1822 August 13	OnRdngBalldWW_MRMpoem	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to Thomas Noon Talfourd, August 31, 1822.	Julian_MRMplay	Match	literary	1823
Foscari_MRMplay	Match	literary	1826	Letter to Thomas Noon Talfourd, August 31, 1822.	Orestes_play	Match	literary	
Foscari_MRMplay	Match	literary	1826	Letter to Thomas Noon Talfourd, August 31, 1822.	John_Bull	Match	per_19thc	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 1823 March 20	Julian_MRMplay	Match	literary	1823
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 1823 March 20	John_Bull	Match	per_19thc	No Match
Foscari_MRMplay	Match	literary	1826	Letter to B.R. Haydon, 1823 March 20	Examiner	Match	per_19thc	
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	Pl_Friendship	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	St_Botany	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	Poems_1st_ed_MRM	Match	literary	
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	Poems_2nd_ed_MRM	Match	literary	
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	Don_Sebastian_play	Match	literary	No Match
Foscari_MRMplay	Match	literary	1826	"Introduction" to Dramatic Works [1854]	All_For_Love_play	Match	literary	No Match
