SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,Node-1-Attributes,Node-2-Attributes,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
19586,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Hengo_B,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Hengo_B,339418,0.38416554
20465,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Henry_V,44.29032258,historical_people,historical_people,31,0,0,0.66348228,FALSE,0, Henry_V,87698,0.18421414
20816,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Herbert_Ch1,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Herbert_Ch1,87698,0.18421414
11114,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Hermione_WT,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Hermione_WT,339418,0.38416554
294,2.3220339,0.00411851,0.43065693,0,98,4,FALSE, Hofland_B,64.42372881,historical_people,historical_people,98,0,18,0.73559322,FALSE,0, Hofland_B,975718,0.19635829
2713,2.43913713,4.41E-04,0.40998105,0,26,4,FALSE, Hofland_TC,88.57142857,historical_people,historical_people,26,0,5,0.71217257,FALSE,0, Hofland_TC,123998,0.27111897
7694,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Holcroft,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Holcroft,339418,0.38416554
3318,2.605547,7.43E-05,0.38379657,0,10,5,FALSE, Homer,138.8,historical_people,historical_people,10,0,0,0.6788906,FALSE,0, Homer,19666,0.49039146
19704,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Hood_Thos,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Hood_Thos,339418,0.38416554
20062,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Horace,44.29032258,historical_people,historical_people,31,0,0,0.66348228,FALSE,0, Horace,87698,0.18421414
1969,2.59322034,1.95E-04,0.38562092,0,12,5,FALSE, Howard_Tho,72.25,historical_people,historical_people,12,0,0,0.68135593,FALSE,0, Howard_Tho,32312,0.25176678
20058,2.82126348,0,0.35445112,0,1,5,FALSE, HowardBrenton,222,historical_people,historical_people,1,0,0,0.6357473,FALSE,0, HowardBrenton,0,0
6517,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Hugo_Victor,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Hugo_Victor,339418,0.38416554
2033,2.48844376,0.00460353,0.40185759,0,43,5,FALSE, hume,51.09302326,historical_people,historical_people,43,0,0,0.70231125,FALSE,0,hume,747288,0.17515043
4667,2.59013867,1.27E-04,0.38607971,0,15,5,FALSE, Hume_Jos,123.4,historical_people,historical_people,15,0,0,0.68197227,FALSE,0, Hume_Jos,37682,0.43558719
14057,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Imogen_C,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Imogen_C,339418,0.38416554
20624,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Ireton,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Ireton,87698,0.18421414
4620,2.59013867,1.27E-04,0.38607971,0,15,5,FALSE, Jailer_F,123.4,fictional_and_archetypal,fictional_and_archetypal,15,0,0,0.68197227,FALSE,0, Jailer_F,37682,0.43558719
247,2.30046225,0.00564442,0.43469524,0,91,4,FALSE, James_Miss,57.90909091,historical_people,historical_people,91,0,12,0.73990755,FALSE,0, James_Miss,1091340,0.17618914
14175,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, JamesI,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, JamesI,339418,0.38416554
19232,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Jerrold_Doug,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Jerrold_Doug,339418,0.38416554
102,2.65485362,4.18E-04,0.3766686,0,22,5,FALSE, Jesus,68.2,historical_people,historical_people,22,0,2,0.66902928,FALSE,0, Jesus,71732,0.26352941
2184,2.67642527,1.80E-04,0.3736327,0,13,5,FALSE, John_Apostle,84.38461538,historical_people,historical_people,13,0,0,0.66471495,FALSE,0, John_Apostle,35138,0.32699849
22695,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, JohnEvans,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, JohnEvans,148692,0.2103972
22736,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, JohnEvansWife,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, JohnEvansWife,148692,0.2103972
1613,2.76579353,1.52E-04,0.36155989,0,18,5,FALSE, Johnson,64.5,historical_people,historical_people,18,0,0,0.64684129,FALSE,0, Johnson,61596,0.28733032
91,2.68875193,6.38E-05,0.37191977,0,9,5,FALSE, Johnson_Mr,82.11111111,historical_people,historical_people,9,0,0,0.66224961,FALSE,0, Johnson_Mr,14244,0.31808279
9463,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Johnstone_Jack,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Johnstone_Jack,339418,0.38416554
5263,2.58089368,1.60E-04,0.38746269,0,13,5,FALSE, Jonson_B,116.4615385,historical_people,historical_people,13,0,0,0.68382126,FALSE,0, Jonson_B,44000,0.40371167
10289,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Jordan_Dorothea,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Jordan_Dorothea,339418,0.38416554
5235,2.58089368,1.60E-04,0.38746269,0,13,5,FALSE, Julian,116.4615385,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.68382126,FALSE,0, Julian,44000,0.40371167
21072,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Julius_Caesar,44.29032258,historical_people,historical_people,31,0,0,0.66348228,FALSE,0, Julius_Caesar,87698,0.18421414
10878,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Katharine_H8,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Katharine_H8,339418,0.38416554
5736,2.1248074,0.00213025,0.47063089,0,130,4,FALSE, Kean_Edmund,120.3739837,historical_people,historical_people,130,0,7,0.77503852,FALSE,0, Kean_Edmund,628812,0.3695789
1566,2.37134052,0.0021993,0.4217024,0,54,4,FALSE, Keats,62.74418605,historical_people,historical_people,54,0,9,0.7257319,FALSE,0, Keats,539216,0.19115847
4336,2.34668721,0.01312685,0.42613263,0,125,5,FALSE, Kemble_C,55.80898876,historical_people,historical_people,125,0,19,0.73066256,FALSE,0, Kemble_C,2103924,0.19163982
9109,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Kemble_Frances,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Kemble_Frances,339418,0.38416554
9227,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Kemble_JP,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Kemble_JP,339418,0.38416554
5194,2.10939908,0.00311806,0.47406866,0,141,4,FALSE, Kemble_MrsC,116.9765625,historical_people,historical_people,141,0,10,0.77812018,FALSE,0, Kemble_MrsC,877266,0.35906057
5914,2.10939908,0.00426414,0.47406866,0,131,4,FALSE, Knowles_Sheridan,117.1875,historical_people,historical_people,131,0,3,0.77812018,FALSE,0, Knowles_Sheridan,1299314,0.35971362
5708,2.1248074,0.00213025,0.47063089,0,130,4,FALSE, Kotzebue,120.3739837,historical_people,historical_people,130,0,7,0.77503852,FALSE,0, Kotzebue,628812,0.3695789
20339,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, LadyFairfax,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, LadyFairfax,87698,0.18421414
8991,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Lamb_Caro,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Lamb_Caro,339418,0.38416554
12765,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Lamb_Chas,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Lamb_Chas,339418,0.38416554
5588,2.62095532,8.43E-05,0.38154027,0,11,5,FALSE, Lamb_Mary,125.2727273,historical_people,historical_people,11,0,0,0.67580894,FALSE,0, Lamb_Mary,23180,0.45190083
8756,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Landon_LE,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Landon_LE,339418,0.38416554
4007,2.596302,1.24E-04,0.3851632,0,13,5,FALSE, Laura_F,113.6153846,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.6807396,FALSE,0, Laura_F,31700,0.40076649
2211,2.67642527,1.80E-04,0.3736327,0,13,5,FALSE, Lazarus,84.38461538,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.66471495,FALSE,0, Lazarus,35138,0.32699849
11232,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Leontes_WT,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Leontes_WT,339418,0.38416554
9817,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Lewis_William_Thomas,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Lewis_William_Thomas,339418,0.38416554
22777,2.71340524,0.00128891,0.3685406,0,45,4,FALSE, Lieutenant,44.97560976,fictional_and_archetypal,fictional_and_archetypal,45,0,3,0.65731895,FALSE,0, Lieutenant,587480,0.2054935
17114,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Liston_John,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Liston_John,339418,0.38416554
1210,2.58089368,1.73E-04,0.38746269,0,13,4,FALSE, Liston_SarahT,55,historical_people,historical_people,13,0,0,0.68382126,FALSE,0, Liston_SarahT,29456,0.18947368
22287,2.71340524,0.00128891,0.3685406,0,45,4,FALSE, Lizzy,44.97560976,fictional_and_archetypal,fictional_and_archetypal,45,0,3,0.65731895,FALSE,0, Lizzy,587480,0.2054935
22205,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, LizzysFather,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, LizzysFather,148692,0.2103972
22246,2.71340524,0.00128891,0.3685406,0,44,4,FALSE, LizzysMother,44.97560976,fictional_and_archetypal,fictional_and_archetypal,44,0,3,0.65731895,FALSE,0, LizzysMother,587480,0.2054935
2520,2.42064715,8.50E-04,0.41311267,0,32,4,FALSE, Lockhart_JG,66.62962963,historical_people,historical_people,32,0,5,0.71587057,FALSE,0, Lockhart_JG,165266,0.20318771
10760,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Macbeth_Lady,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Macbeth_Lady,339418,0.38416554
2364,1.80431433,0.06764487,0.55422716,0,373,4,FALSE, Macready_Wm,77.18061674,historical_people,historical_people,373,0,50,0.83913713,FALSE,0, Macready_Wm,10345664,0.2358533
7576,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Maggs_Sally_DP,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Maggs_Sally_DP,339418,0.38416554
13118,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Marlowe_Chris,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Marlowe_Chris,339418,0.38416554
20275,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Marten,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Marten,87698,0.18421414
22491,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Mason,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Mason,148692,0.2103972
22532,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, MasonsWife,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, MasonsWife,148692,0.2103972
5277,2.12172573,0.00237388,0.47131445,0,130,4,FALSE, Massinger_Phil,120.2016129,historical_people,historical_people,130,0,6,0.77565485,FALSE,0, Massinger_Phil,678718,0.36904524
14882,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Master_Betty,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Master_Betty,339418,0.38416554
3200,2.59938367,1.33E-04,0.38470658,0,12,5,FALSE, May_J,107.1666667,historical_people,historical_people,12,0,0,0.68012327,FALSE,0, May_J,30850,0.37781732
1451,2.51309707,6.78E-04,0.39791539,0,34,4,FALSE, Meg_Merrilies,74.46428571,fictional_and_archetypal,fictional_and_archetypal,34,0,6,0.69738059,FALSE,0, Meg_Merrilies,224476,0.25159002
17349,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Melfi,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Melfi,339418,0.38416554
3825,2.61787365,6.77E-05,0.38198941,0,7,5,FALSE, Michelangelo,110.5714286,historical_people,historical_people,7,0,0,0.67642527,FALSE,0, Michelangelo,12962,0.39132653
3584,2.49768875,0.00142158,0.40037014,0,57,5,FALSE, Milman_HH,75,historical_people,historical_people,57,0,8,0.70046225,FALSE,0, Milman_HH,287110,0.25874126
132,2.63636364,5.47E-04,0.37931034,0,27,5,FALSE, Milton,69.69230769,historical_people,historical_people,27,0,1,0.67272727,FALSE,0, Milton,154366,0.2693816
21304,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Miranda,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Miranda,148692,0.2103972
112,1.78890601,0.053529,0.55900086,0,385,4,FALSE, Mitford_Geo,75.50862069,historical_people,historical_people,385,0,53,0.8422188,FALSE,0, Mitford_Geo,9129596,0.23067684
8638,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Moliere,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Moliere,339418,0.38416554
645,2.2788906,0.00851123,0.43881001,0,109,4,FALSE, Monck_JB,56.15068493,historical_people,historical_people,109,0,15,0.74422188,FALSE,0, Monck_JB,1427536,0.17074515
1156,2.58089368,1.73E-04,0.38746269,0,13,4,FALSE, Monck_Mrs,55,historical_people,historical_people,13,0,0,0.68382126,FALSE,0, Monck_Mrs,29456,0.18947368
4226,2.59938367,1.95E-04,0.38470658,0,18,5,FALSE, Moore_DrJ,97.66666667,historical_people,historical_people,18,0,0,0.68012327,FALSE,0, Moore_DrJ,58068,0.35151515
7812,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Morton_Thos,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Morton_Thos,339418,0.38416554
172,1.82280431,0.04906429,0.54860524,0,384,4,FALSE, MRM,77.2027027,historical_people,historical_people,384,0,54,0.83543914,FALSE,0, MRM,7916082,0.23665436
3030,2.69183359,8.52E-05,0.37149399,0,8,5,FALSE, Mrs_Hall,104.125,historical_people,historical_people,8,0,0,0.66163328,FALSE,0, Mrs_Hall,13524,0.40441176
9935,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Munden_Joseph_Shepherd,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Munden_Joseph_Shepherd,339418,0.38416554
915,2.37442219,0.00218713,0.42115509,0,45,4,FALSE, Murray_John,70.35714286,historical_people,historical_people,45,0,3,0.72511556,FALSE,0, Murray_John,589294,0.214728
888,2.33127889,0.01790059,0.42894911,0,96,4,FALSE, Napoleon,47.3255814,historical_people,historical_people,96,0,9,0.73374422,FALSE,0, Napoleon,3313142,0.15810779
3899,2.60862866,7.86E-05,0.38334318,0,9,5,FALSE, Newberry_J,127.8888889,historical_people,historical_people,9,0,0,0.67827427,FALSE,0, Newberry_J,20640,0.45156188
2473,2.46687211,2.35E-04,0.40537164,0,15,4,FALSE, Nicholls_John,59.93333333,historical_people,historical_people,15,0,0,0.70662558,FALSE,0, Nicholls_John,40870,0.18416667
5059,2.58705701,2.68E-04,0.38653961,0,16,5,FALSE, Nooth_C,85.375,historical_people,historical_people,16,0,0,0.6825886,FALSE,0, Nooth_C,54640,0.3002669
3047,2.69183359,8.52E-05,0.37149399,0,8,5,FALSE, Northmore_Thos,104.125,historical_people,historical_people,8,0,0,0.66163328,FALSE,0, Northmore_Thos,13524,0.40441176
22573,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Officer,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Officer,148692,0.2103972
22614,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, OfficersEldestSon,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, OfficersEldestSon,148692,0.2103972
8284,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, OKeefe,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, OKeefe,339418,0.38416554
1383,2.51309707,6.78E-04,0.39791539,0,34,4,FALSE, Oldbuck_Jonathan,74.46428571,fictional_and_archetypal,fictional_and_archetypal,34,0,6,0.69738059,FALSE,0, Oldbuck_Jonathan,224476,0.25159002
4034,2.596302,1.24E-04,0.3851632,0,13,5,FALSE, Olivia_F,113.6153846,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.6807396,FALSE,0, Olivia_F,31700,0.40076649
15000,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, ONeill_Eliz,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0,ONeill_Eliz,339418,0.38416554
7341,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Orger_MA,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Orger_MA,339418,0.38416554
5722,2.58089368,1.25E-04,0.38746269,0,13,5,FALSE, Othello_O,113,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.68382126,FALSE,0, Othello_O,33598,0.39160839
22818,3.69953775,7.50E-07,0.27030404,0,4,5,FALSE, OVNarrator,41,fictional_and_archetypal,fictional_and_archetypal,4,0,0,0.46009245,FALSE,0, OVNarrator,36,0.97560976
306,2.45146379,0.00218889,0.40791955,0,66,4,FALSE, Palmer_CF,53.70833333,historical_people,historical_people,66,0,13,0.70970724,FALSE,0, Palmer_CF,368666,0.18050799
318,2.3990755,0.00151899,0.41682723,0,49,4,FALSE, Palmer_Mad,68.76470588,historical_people,historical_people,49,0,9,0.7201849,FALSE,0, Palmer_Mad,324786,0.20979785
22164,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Penelope,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Penelope,148692,0.2103972
12175,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Penruddock_WF,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Penruddock_WF,339418,0.38416554
22041,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Phoebe,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Phoebe,148692,0.2103972
19940,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Pierce_G,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Pierce_G,339418,0.38416554
3979,2.596302,1.24E-04,0.3851632,0,13,5,FALSE, Pisani_F,113.6153846,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.6807396,FALSE,0, Pisani_F,31700,0.40076649
1238,2.58089368,1.73E-04,0.38746269,0,13,4,FALSE, Pius7_Pope,55,historical_people,historical_people,13,0,0,0.68382126,FALSE,0, Pius7_Pope,29456,0.18947368
1417,2.51309707,6.78E-04,0.39791539,0,34,4,FALSE, Pleydell,74.46428571,fictional_and_archetypal,fictional_and_archetypal,34,0,6,0.69738059,FALSE,0, Pleydell,224476,0.25159002
5839,2.75346687,1.31E-04,0.36317851,0,14,5,FALSE, Plutarch,71.21428571,historical_people,historical_people,14,0,0,0.64930663,FALSE,0, Plutarch,39256,0.3066126
6074,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Pope_Alex,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Pope_Alex,339418,0.38416554
10171,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Pope_Jane,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Pope_Jane,339418,0.38416554
3817,2.61787365,6.77E-05,0.38198941,0,7,5,FALSE, Potter_R,110.5714286,historical_people,historical_people,7,0,0,0.67642527,FALSE,0, Potter_R,12962,0.39132653
19822,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Praed_Winthrop,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Praed_Winthrop,339418,0.38416554
20752,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Pride_Ch1,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Pride_Ch1,87698,0.18421414
20880,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, PrincessE_Ch1,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, PrincessE_Ch1,87698,0.18421414
5076,2.58705701,2.68E-04,0.38653961,0,16,5,FALSE, Procter_BW,85.375,historical_people,historical_people,16,0,0,0.6825886,FALSE,0, Procter_BW,54640,0.3002669
21263,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, Prospero,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, Prospero,148692,0.2103972
3307,2.5192604,8.48E-04,0.3969419,0,51,5,FALSE, Quayle_Mr,88.3030303,historical_people,historical_people,51,0,9,0.69614792,FALSE,0, Quayle_Mr,192506,0.30525535
1129,2.52542373,6.25E-04,0.39597315,0,29,4,FALSE, Queen_Caroline,59.45833333,historical_people,historical_people,29,0,5,0.69491525,FALSE,0, Queen_Caroline,120896,0.20019977
20307,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Queen_Ch1,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Queen_Ch1,87698,0.18421414
1224,2.58089368,1.73E-04,0.38746269,0,13,4,FALSE, Queen_Dollalolla,55,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.68382126,FALSE,0, Queen_Dollalolla,29456,0.18947368
11704,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Queen_Hamlet,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Queen_Hamlet,339418,0.38416554
807,2.52234206,4.07E-04,0.39645693,0,26,4,FALSE, Rachel_Aunt,54.38461538,fictional_and_archetypal,fictional_and_archetypal,26,0,0,0.69553159,FALSE,0, Rachel_Aunt,92252,0.18345229
12529,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Racine,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Racine,339418,0.38416554
19350,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Radcliffe_Ann,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, Radcliffe_Ann,339418,0.38416554
2020,2.59322034,1.95E-04,0.38562092,0,12,5,FALSE, Raphael,72.25,historical_people,historical_people,12,0,0,0.68135593,FALSE,0, Raphael,32312,0.25176678
22082,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, RecruitingSerjeant,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, RecruitingSerjeant,148692,0.2103972
21008,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Rehoboam,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Rehoboam,87698,0.18421414
21467,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, RetiredPublican,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, RetiredPublican,148692,0.2103972
21508,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, RetiredPublicansWife,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, RetiredPublicansWife,148692,0.2103972
18407,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, RichardI,125.0854701,historical_people,historical_people,117,0,0,0.77134052,FALSE,0, RichardI,339418,0.38416554
5764,2.58089368,1.25E-04,0.38746269,0,13,5,FALSE, Rienzi_Cola,113,fictional_and_archetypal,fictional_and_archetypal,13,0,0,0.68382126,FALSE,0, Rienzi_Cola,33598,0.39160839
2096,2.67642527,1.80E-04,0.3736327,0,13,5,FALSE, Robertson_William,84.38461538,historical_people,historical_people,13,0,0,0.66471495,FALSE,0, Robertson_William,35138,0.32699849
2348,2.46687211,2.35E-04,0.40537164,0,15,4,FALSE, Robertson_Wm,59.93333333,historical_people,historical_people,15,0,0,0.70662558,FALSE,0, Robertson_Wm,40870,0.18416667
3871,2.12788906,0.00204729,0.46994931,0,126,4,FALSE, Robins_Geo,121.2622951,historical_people,historical_people,126,0,4,0.77442219,FALSE,0, Robins_Geo,579104,0.37232909
12293,2.14329738,0.00110734,0.46657081,0,117,4,FALSE, Rolla_P,125.0854701,fictional_and_archetypal,fictional_and_archetypal,117,0,0,0.77134052,FALSE,0, Rolla_P,339418,0.38416554
21959,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, RoseInnLandlord,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, RoseInnLandlord,148692,0.2103972
22000,2.7164869,5.26E-04,0.36812252,0,40,4,FALSE, RoseInnLandlordsWife,46.025,fictional_and_archetypal,fictional_and_archetypal,40,0,0,0.65670262,FALSE,0, RoseInnLandlordsWife,148692,0.2103972
282,2.11864407,0.00270876,0.472,0,128,4,FALSE, Rowden_Fr,120,historical_people,historical_people,128,0,3,0.77627119,FALSE,0, Rowden_Fr,743750,0.36842105
1049,2.29121726,0.00595322,0.43644923,0,90,4,FALSE, Russell_M,54.98550725,historical_people,historical_people,90,0,14,0.74175655,FALSE,0, Russell_M,1108200,0.16713779
6061,2.61787365,6.21E-05,0.38198941,0,6,5,FALSE, Rutt_John,124.1666667,historical_people,historical_people,6,0,0,0.67642527,FALSE,0, Rutt_John,10654,0.43831554
20528,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Salisbury,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Salisbury,87698,0.18421414
20560,2.6825886,4.49E-04,0.37277427,0,31,5,FALSE, Say,44.29032258,fictional_and_archetypal,fictional_and_archetypal,31,0,0,0.66348228,FALSE,0, Say,87698,0.18421414
2115,2.67642527,1.80E-04,0.3736327,0,13,5,FALSE, Schiller_F,84.38461538,historical_people,historical_people,13,0,0,0.66471495,FALSE,0, Schiller_F,35138,0.32699849
2504,2.42064715,8.50E-04,0.41311267,0,32,4,FALSE, Scott_John,66.62962963,historical_people,historical_people,32,0,5,0.71587057,FALSE,0, Scott_John,165266,0.20318771
142,2.30970724,0.00631615,0.4329553,0,91,4,FALSE, Scott_Wal,61.01587302,historical_people,historical_people,91,0,18,0.73805855,FALSE,0, Scott_Wal,1245650,0.18580766
